-159.76121984325349,-620.4918352565616,370.1127680024121,3.1376941059765824,-0.042272398851703454,-2.192746745322274
-159.76121984325147,-620.491835256561,370.1127680024122,3.13769410597659,-0.0422723988516914,-2.1075746792778305
-159.76121984325138,-620.4918352565604,370.1127680024124,3.064253932466715,-0.08567433926626526,-2.10287645894205
-159.76121984325144,-620.49183525656,370.1127680024124,-3.0356327828562812,-0.3763604849426363,-2.145405931663712
-159.76121984325164,-620.4918352565597,370.1127680024125,-3.00942350569389,-0.41331869380115555,-2.1554898090439947
-159.76121984325155,-620.4918352565595,370.1127680024126,-2.997663051459935,-0.4294481655977048,-2.1603003110165524
-159.76121984325158,-620.4918352565592,370.11276800241274,-2.957810255801914,-0.48196300468012954,-2.177847287613809
-159.7612198432516,-620.4918352565588,370.1127680024126,-2.918357500604063,-0.5306508807365842,-2.196987503408615
-159.76121984325178,-620.4918352565589,370.1127680024126,-2.900764585640961,-0.5513041041698955,-2.206048054773745
-159.76121984325164,-620.4918352565585,370.11276800241257,-2.8810568558368517,-0.573672991643951,-2.216558949830226
-159.76121984325184,-620.4918352565584,370.1127680024126,-2.9237937819737283,-0.599840825078809,-2.1928925593824204
-159.7612198432521,-620.4918352565583,370.1127680024125,-3.009034620243489,-0.6469369201874788,-2.143096144704977
-159.76121984325232,-620.4918352565581,370.1127680024126,-2.7685078203207425,-0.4961490398522366,-2.274020451061788
-159.76121984325252,-620.491835256558,370.1127680024127,-2.6979406382278768,-0.440990389439974,-2.3059119979137352
-159.76121984325263,-620.4918352565579,370.11276800241285,-2.653569370964021,-0.40371348284781383,-2.324105727563572
-159.76121984325283,-620.4918352565576,370.1127680024129,-2.6129881475042405,-0.3679034772115104,-2.3393810270973345
-159.76121984325295,-620.4918352565574,370.11276800241296,-2.5694556923549507,-0.3277303552354514,-2.35422396744712
-159.76121984325454,-620.491835256558,370.1127680024134,-2.5265397547351474,-0.28644147940668313,-2.367201264922874
-159.7612198432559,-620.4918352565587,370.11276800241376,-2.4940717323525172,-0.25417301887959043,-2.375872957300569
-159.76121984325653,-620.4918352565585,370.1127680024135,-2.445277738966896,-0.2041799440443382,-2.3869633136496526
-159.7612198432564,-620.4918352565584,370.11276800241365,-2.5481432852383454,-0.307427534617955,-2.360879709716021
-159.76121984325624,-620.4918352565586,370.1127680024136,-2.6010961938434143,-0.3571064778655531,-2.3435982272548643
-159.76121984325613,-620.4918352565583,370.11276800241404,-2.601096193843415,-0.3571064778655538,-2.28857804152271
-159.76121984325638,-620.4918352565585,370.1127680024143,-2.6594706364032032,-0.40342671355934606,-2.2669001944858085
-159.76121984325692,-620.4918352565583,370.11276800241416,-2.7194110415017088,-0.33500654633894794,-2.2452503019547416
-159.76121984325667,-620.491835256558,370.1127680024144,-2.7512840624816537,-0.296721318393032,-2.235346765521931
-159.7612198432574,-620.4918352565583,370.11276800241416,-2.797013789803431,-0.23971056083517142,-2.2232209677118315
-159.7612198432575,-620.491835256558,370.11276800241467,-2.8722583506145707,-0.29406430353494695,-2.2033606439525606
-159.76121984325852,-620.4918352565581,370.1127680024148,-2.7717713050613892,-0.2208197365160884,-2.2289827505384068
-159.76121984326033,-620.491835256558,370.11276800241444,-2.7274805568859146,-0.18696427222178078,-2.2379535320072983
-159.76121984326022,-620.4918352565583,370.1127680024147,-2.766193806073164,-0.1381361832781902,-2.2316857301130475
-159.76121984326014,-620.491835256558,370.1127680024147,-2.8058081194212576,-0.08726492042003696,-2.227228603019934
-159.76121984326343,-620.4918352565521,370.1127680024125,-2.873339913948724,-0.13857952273188037,-2.21961359614814
-159.76121984326426,-620.4918352565526,370.1127680024123,-2.9356455168402187,-0.05624135211647519,-2.213546890780851
-159.76121984326463,-620.4918352565523,370.11276800241245,-3.1029003904183248,-0.1784556652836897,-2.193882948841021
-159.7612198432648,-620.4918352565522,370.11276800241257,3.0974844565884188,-0.23568324622923553,-2.1768434929838705
-159.76121984326494,-620.4918352565526,370.1127680024125,3.0231874171433515,-0.284461196723773,-2.157724086080729
-159.76121984326562,-620.4918352565523,370.11276800241245,3.0634913541644053,-0.34273254576737855,-2.170190965429669
-159.7612198432658,-620.4918352565522,370.11276800241274,2.9846457174883603,-0.22920839946784896,-2.147903002569403
-159.76121984326585,-620.4918352565522,370.1127680024129,2.8829042116025074,-0.07178319075762049,-2.1325887770660317
-159.76121984326582,-620.4918352565523,370.11276800241296,2.8400050589137646,-0.003532099750165278,-2.130972489333406
-159.76121984326562,-620.4918352565525,370.11276800241274,2.8970009064134774,-0.0940734584774131,-2.1337565446525675
-159.7612198432654,-620.4918352565523,370.11276800241274,2.941655301837893,-0.06586619124779651,-2.13732468786865
-159.76121984326608,-620.4918352565522,370.1127680024128,2.975567364945801,-0.11878151595665688,-2.1404525261743794
-159.7612198432661,-620.4918352565521,370.1127680024129,2.938738459782572,-0.06128887036057855,-2.1371393665401044
-104.70479223096024,-620.4918352565518,382.98886800851693,2.938738459782573,-0.06128887036057968,-2.137139366540105
-104.7047922309601,-620.4918352565517,414.62909560861567,2.9387384597825745,-0.061288870360579985,-2.137139366540105
-78.95259221875321,-589.0795766200758,414.6290956086159,2.9387384597825763,-0.0612888703605799,-2.1371393665401057
-62.968468073246385,-589.0795766200756,414.6290956086162,2.938738459782579,-0.06128887036057979,-2.1371393665401057
6.296069890620153,-589.0795766200758,414.62909560861647,2.9387384597825803,-0.0612888703605799,-2.1371393665401053
-183.29340261304407,-597.0716386928306,414.62909560861647,2.956480932523108,-0.1680966806760531,-2.101409520087005
